时间,温度℃,气压hPa,相对湿度%,风向/度,风速m/s,降水mm,测点,经度,纬度,,,
4/11/2019 13:00,12.8,1009.7,46,116/ESE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
4/11/2019 14:00,12,1009.4,53,111/ESE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
4/11/2019 15:00,11.2,1009.2,58,139/SE,3.3,0,54853,120.42,36.17,山东,青岛,崂山
4/11/2019 16:00,10.9,1009.4,62,147/SSE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
4/11/2019 17:00,10.7,1009.9,63,144/SE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
4/11/2019 18:00,10.1,1010.2,63,40/NE,0.6,0,54853,120.42,36.17,山东,青岛,崂山
4/11/2019 19:00,9.7,1010.4,69,352/N,0.9,0,54853,120.42,36.17,山东,青岛,崂山
4/11/2019 20:00,9.3,1010.8,68,238/WSW,1.5,0,54853,120.42,36.17,山东,青岛,崂山
4/11/2019 21:00,9,1011.4,76,309/NW,2.2,0,54853,120.42,36.17,山东,青岛,崂山
4/11/2019 22:00,8.3,1011.4,77,300/WNW,2.2,0,54853,120.42,36.17,山东,青岛,崂山
4/11/2019 23:00,7.8,1011.6,79,304/NW,2.3,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 0:00,7.6,1011.4,77,309/NW,2.1,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 1:00,7.7,1011.3,79,306/NW,3.2,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 2:00,7,1011.4,84,312/NW,3.8,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 3:00,7,1011.3,85,298/WNW,3.7,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 4:00,6.7,1011.4,85,304/NW,2.4,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 5:00,6.4,1011.6,84,314/NW,3.9,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 6:00,6.5,1012.1,83,313/NW,4,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 7:00,7.8,1012.5,77,311/NW,2.1,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 8:00,10.8,1013.1,58,180/S,0.7,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 9:00,13.4,1013.4,56,97/E,2.7,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 10:00,12.9,1014,51,156/SSE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 11:00,13.8,1014,47,164/SSE,5.3,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 12:00,13.9,1013.4,48,154/SSE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 13:00,13.4,1013.1,49,163/SSE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 14:00,12.9,1013,50,161/SSE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 15:00,12.7,1011.7,53,155/SSE,3.3,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 16:00,12.4,1011.1,58,138/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 17:00,11.4,1011.4,67,163/SSE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 18:00,10.4,1011.7,78,105/ESE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 19:00,10.1,1011.8,82,114/ESE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 20:00,10.1,1012.2,75,123/ESE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 21:00,10.1,1012.4,76,107/ESE,4,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 22:00,10.2,1012.2,81,125/SE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
4/12/2019 23:00,10.5,1012,85,109/ESE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 0:00,10.4,1012,88,130/SE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 1:00,10.4,1011.9,88,113/ESE,2.1,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 2:00,10.4,1011.3,86,112/ESE,2,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 3:00,10.5,1010.8,85,102/ESE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 4:00,10.6,1010.5,85,108/ESE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 5:00,10.6,1010.8,85,114/ESE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 6:00,10.8,1011,83,136/SE,1.5,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 7:00,10.9,1011.6,82,116/ESE,2.1,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 8:00,12.3,1011.1,74,139/SE,3,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 9:00,11.5,1011.4,77,145/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 10:00,12.2,1011.6,75,147/SSE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 11:00,12.4,1011.2,76,132/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 12:00,13.4,1011.3,73,150/SSE,3,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 13:00,13.1,1010.8,74,138/SE,3.3,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 14:00,13.3,1010.2,74,132/SE,4,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 15:00,14,1009.1,71,116/ESE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 16:00,13.1,1009.1,73,107/ESE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 17:00,11.8,1009.2,78,112/ESE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 18:00,11.3,1009.1,79,134/SE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 19:00,11.2,1009.4,79,142/SE,2.4,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 20:00,11.3,1009.7,79,118/ESE,2.4,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 21:00,11.4,1009.8,81,149/SSE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 22:00,11.2,1010.2,85,113/ESE,3,0,54853,120.42,36.17,山东,青岛,崂山
4/13/2019 23:00,11.3,1010.6,85,359/N,1.6,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 0:00,11,1009.9,92,274/W,0.3,1.6,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 1:00,11.3,1009.1,91,304/NW,2.6,0.4,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 2:00,11.5,1009.6,92,298/WNW,5.2,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 3:00,12,1009.9,91,298/WNW,5.4,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 4:00,12.1,1009.9,87,312/NW,8.1,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 5:00,11.6,1010.5,90,299/WNW,6.7,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 6:00,10.9,1011.3,89,306/NW,4.7,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 7:00,11.5,1012.3,84,313/NW,6,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 8:00,13.1,1013.2,64,346/NNW,8,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 9:00,14.3,1014.1,58,325/NW,10.4,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 10:00,16.5,1014.3,40,327/NNW,11.5,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 11:00,17.9,1014,29,10/N,9.3,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 12:00,18.8,1014,20,327/NNW,13.6,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 13:00,19.5,1014,22,333/NNW,9.7,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 14:00,19.8,1012.9,20,2/N,6.2,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 15:00,19.7,1012.7,19,320/NW,5.4,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 16:00,19.5,1012.6,16,14/NNE,8.2,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 17:00,18.5,1012.9,16,1/N,5.8,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 18:00,17.2,1013,19,304/NW,6.1,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 19:00,15.2,1013.6,20,315/NW,7,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 20:00,13.8,1014.2,21,316/NW,2.7,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 21:00,12,1014.4,28,309/NW,3.4,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 22:00,11.6,1014.5,28,294/WNW,0.9,0,54853,120.42,36.17,山东,青岛,崂山
4/14/2019 23:00,11.3,1014.4,29,246/WSW,3,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 0:00,11,1014.8,33,106/ESE,2.2,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 1:00,10.8,1014.4,38,59/ENE,0.7,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 2:00,9.6,1013.9,39,297/WNW,1.4,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 3:00,9.3,1013.2,39,253/WSW,0.8,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 4:00,9.4,1012.9,38,295/WNW,1,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 5:00,9.9,1012.9,43,128/SE,1.1,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 6:00,9.9,1013.2,45,204/SSW,1.4,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 7:00,12,1013.4,52,39/NE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 8:00,14.5,1013.5,50,202/SSW,2.9,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 9:00,14.7,1013.3,49,213/SSW,5.2,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 10:00,16.9,1013.3,35,194/SSW,3.7,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 11:00,18,1012.8,41,168/SSE,3.3,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 12:00,17.1,1012.1,51,144/SE,5.4,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 13:00,16.8,1011,47,150/SSE,5.7,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 14:00,16.7,1011,47,166/SSE,6.8,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 15:00,17.6,1010.4,36,198/SSW,4.8,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 16:00,16.8,1009.8,46,160/SSE,5.3,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 17:00,16.1,1009.6,50,133/SE,4,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 18:00,15.1,1009.4,55,147/SSE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 19:00,14.1,1010.1,60,141/SE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 20:00,14.4,1010.4,56,147/SSE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 21:00,13.7,1010.9,58,112/ESE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 22:00,13.4,1010.7,57,83/E,2.6,0,54853,120.42,36.17,山东,青岛,崂山
4/15/2019 23:00,12.7,1010.4,62,147/SSE,6.5,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 0:00,11.8,1010.4,69,163/SSE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 1:00,11.3,1009.6,68,130/SE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 2:00,10.6,1009.2,73,99/E,2.6,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 3:00,10.6,1008.9,74,100/E,2.3,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 4:00,10.7,1008.4,76,119/ESE,2.6,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 5:00,10.7,1008.3,77,114/ESE,2.6,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 6:00,10.6,1008.3,81,128/SE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 7:00,11.1,1008.2,77,109/ESE,4.6,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 8:00,12.5,1008.3,68,104/ESE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 9:00,12.6,1008.4,66,137/SE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 10:00,13.2,1008.5,64,105/ESE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 11:00,13.6,1007.9,65,108/ESE,6,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 12:00,13.1,1007.2,67,115/ESE,6.6,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 13:00,13.3,1006.6,71,130/SE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 14:00,12,1006.1,78,143/SE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 15:00,12.1,1005.8,81,136/SE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 16:00,11.9,1005.7,85,132/SE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 17:00,11.7,1005.6,88,122/ESE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 18:00,11.6,1005.7,90,137/SE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 19:00,11.3,1005.7,90,151/SSE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 20:00,11.3,1006.4,90,128/SE,1.9,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 21:00,11.3,1006.9,89,141/SE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 22:00,11.1,1006.9,87,136/SE,2,0,54853,120.42,36.17,山东,青岛,崂山
4/16/2019 23:00,11.2,1006.8,92,121/ESE,2.4,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 0:00,10.8,1006.6,96,109/ESE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 1:00,10.6,1006.3,97,126/SE,2,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 2:00,10.3,1006.1,98,138/SE,2.1,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 3:00,9.7,1005.8,97,5/N,0.9,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 4:00,9.6,1005.1,97,290/WNW,0.8,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 5:00,10.1,1005.1,91,302/WNW,1.8,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 6:00,10.4,1005.2,88,233/SW,1,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 7:00,11.3,1005.1,89,171/S,2.1,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 8:00,12.7,1005.9,86,162/SSE,4.7,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 9:00,12.3,1006,87,117/ESE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 10:00,13.6,1006,81,156/SSE,6.2,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 11:00,15.5,1005.1,72,113/ESE,6.3,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 12:00,15.1,1004.6,71,152/SSE,6.8,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 13:00,14.4,1004.1,75,134/SE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 14:00,14.5,1003.5,75,111/ESE,5.1,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 15:00,14.3,1002.3,77,106/ESE,6.4,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 16:00,14.4,1001.6,69,105/ESE,7.2,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 17:00,14.1,1001.1,64,133/SE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 18:00,13.5,1000.7,66,149/SSE,5.3,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 19:00,13.1,1000.3,67,141/SE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 20:00,13.1,1000.5,66,113/ESE,5.8,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 21:00,13.2,1000.9,66,123/ESE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 22:00,12.9,1001.1,72,130/SE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
4/17/2019 23:00,13.3,1001.1,74,139/SE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 0:00,13.6,1001,78,115/ESE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 1:00,13.2,1000.5,81,134/SE,3.1,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 2:00,13.1,1000.3,81,173/S,1.9,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 3:00,13.3,1000.3,82,126/SE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 4:00,13.8,1000.5,84,158/SSE,1.8,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 5:00,14,1001,82,141/SE,2.1,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 6:00,13.7,1001.6,86,149/SSE,2.4,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 7:00,15.1,1002.1,81,156/SSE,2.4,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 8:00,17.2,1002.3,74,108/ESE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 9:00,19.2,1002.8,67,64/ENE,1.4,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 10:00,17.5,1004.8,74,99/E,2.7,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 11:00,20.7,1003.8,59,161/SSE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 12:00,20.9,1003.8,55,159/SSE,5,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 13:00,21.3,1004,52,183/S,3.7,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 14:00,20.3,1004.3,48,155/SSE,5.7,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 15:00,19.6,1004.6,43,190/S,4,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 16:00,18.6,1005.1,43,216/SW,4.5,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 17:00,17,1005.8,46,199/SSW,4.2,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 18:00,15,1006.3,49,226/SW,5,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 19:00,14.2,1007.2,51,229/SW,5.2,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 20:00,14,1008.3,49,235/SW,3.1,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 21:00,13.9,1008.5,44,284/WNW,1.7,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 22:00,12.8,1008.9,56,284/WNW,1.9,0,54853,120.42,36.17,山东,青岛,崂山
4/18/2019 23:00,12.6,1009.5,52,53/NE,0.4,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 0:00,11.6,1009.8,57,304/NW,2.3,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 1:00,11.2,1010,58,305/NW,1.9,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 2:00,10.7,1009.9,56,305/NW,2.6,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 3:00,10.4,1009.9,59,311/NW,3,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 4:00,10.2,1009.5,52,306/NW,2.4,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 5:00,10.2,1009.4,48,312/NW,2.1,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 6:00,9.8,1010.2,57,312/NW,1.6,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 7:00,11.8,1010.9,57,349/N,0.4,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 8:00,13.3,1010.9,42,160/SSE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 9:00,14.8,1011.8,36,282/WNW,2.2,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 10:00,15.3,1012.2,31,122/ESE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 11:00,16.1,1011.5,27,121/ESE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 12:00,16.5,1010.9,26,157/SSE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 13:00,16.7,1010.6,25,140/SE,5,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 14:00,16,1010.1,31,153/SSE,6,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 15:00,16,1009.4,29,154/SSE,6.2,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 16:00,15.8,1009.1,31,190/S,4.8,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 17:00,14.7,1009,27,179/S,4.7,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 18:00,13.3,1009.3,31,168/SSE,4.7,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 19:00,12,1009.6,43,167/SSE,5.8,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 20:00,12,1009.9,37,160/SSE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 21:00,11.8,1009.9,40,153/SSE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 22:00,11.7,1009.9,35,141/SE,6.8,0,54853,120.42,36.17,山东,青岛,崂山
4/19/2019 23:00,11.4,1009.5,38,151/SSE,6.2,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 0:00,10.7,1008.9,59,144/SE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 1:00,10.4,1008.6,74,148/SSE,4,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 2:00,10.1,1008,82,145/SE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 3:00,10.2,1008,71,163/SSE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 4:00,10.4,1007.6,73,160/SSE,3.1,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 5:00,9.8,1007.3,90,144/SE,3.3,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 6:00,9.6,1007.6,91,149/SSE,5.4,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 7:00,9.6,1007.6,91,151/SSE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 8:00,10.4,1007.9,86,100/E,3.2,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 9:00,10.3,1007.9,91,180/S,2.3,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 10:00,11.6,1007.4,86,142/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 11:00,11.9,1007.1,85,146/SE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 12:00,11.9,1006.6,85,152/SSE,4,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 13:00,12.1,1006.5,86,182/S,4.7,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 14:00,13,1005.6,83,147/SSE,4,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 15:00,12.3,1005.1,86,157/SSE,4.6,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 16:00,12.1,1004.6,88,157/SSE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 17:00,11.6,1004.4,93,160/SSE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 18:00,12.1,1004.5,90,162/SSE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 19:00,11.7,1005,93,169/S,4.8,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 20:00,12.2,1005.8,91,187/S,3.4,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 21:00,13.1,1006,88,186/S,2.5,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 22:00,13.9,1005.8,86,156/SSE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
4/20/2019 23:00,13.6,1005.5,87,186/S,2.4,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 0:00,13,1005.7,90,191/S,3.8,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 1:00,13,1005.5,93,162/SSE,1.6,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 2:00,13.3,1005,93,199/SSW,1.2,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 3:00,13.5,1005,91,286/WNW,2.6,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 4:00,14,1005,90,295/WNW,3.7,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 5:00,13.3,1005.2,88,112/ESE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 6:00,12.7,1005.9,92,142/SE,0.8,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 7:00,13.4,1006.4,91,100/E,1.3,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 8:00,13.7,1006.9,90,152/SSE,2.6,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 9:00,15.6,1006.9,82,79/E,1.7,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 10:00,16.1,1007.1,80,134/SE,2.4,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 11:00,16.6,1007.2,79,200/SSW,2.1,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 12:00,15.6,1007.2,82,158/SSE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 13:00,15.1,1007.3,84,195/SSW,1.3,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 14:00,15.2,1007.1,82,157/SSE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 15:00,15.4,1006.5,81,160/SSE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 16:00,14,1006.7,87,178/S,5.3,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 17:00,13.3,1006.9,89,175/S,3.1,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 18:00,13.1,1006.8,89,227/SW,3.8,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 19:00,13.3,1007.2,87,221/SW,2.6,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 20:00,11.9,1008.1,92,166/SSE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 21:00,11.4,1008.6,94,189/S,3.2,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 22:00,11.4,1008.7,96,137/SE,1.7,0,54853,120.42,36.17,山东,青岛,崂山
4/21/2019 23:00,11.2,1008.7,97,149/SSE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
4/22/2019 0:00,11.1,1008.8,98,295/WNW,0.6,0,54853,120.42,36.17,山东,青岛,崂山
4/22/2019 1:00,11,1008.6,98,140/SE,2,0,54853,120.42,36.17,山东,青岛,崂山
4/22/2019 2:00,10.8,1008.4,98,143/SE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
